protein_id,go_term
YAR019C,GO:0051229
YAR019C,GO:0051301
YAR019C,GO:1903024
YAR019C,GO:1904750
YAR019C,GO:0000922
YAR019C,GO:0005737
YAR019C,GO:0005816
YAR019C,GO:0005856
YAR019C,GO:0005935
YAR019C,GO:0004672
YAR019C,GO:0004674
YAR019C,GO:0005524
YAR019C,GO:0044024
YAR019C,GO:0106310
YAR020C,GO:0008150
YAR020C,GO:0005575
YAR020C,GO:0003674
YAR023C,GO:0008150
YAR023C,GO:0005575
YAR023C,GO:0016020
YAR023C,GO:0003674
YAR027W,GO:0008150
YAR027W,GO:0000329
YAR027W,GO:0005634
YAR027W,GO:0005635
YAR027W,GO:0005886
YAR027W,GO:0031965
YAR027W,GO:0003674
YAR028W,GO:0008150
YAR028W,GO:0000329
YAR028W,GO:0005768
YAR028W,GO:0005773
YAR028W,GO:0005774
YAR028W,GO:0005794
YAR028W,GO:0010008
YAR028W,GO:0016020
YAR028W,GO:0003674
YAR029W,GO:0008150
YAR029W,GO:0005737
YAR029W,GO:0016020
YAR029W,GO:0003674
YAR031W,GO:0008150
YAR031W,GO:0016192
YAR031W,GO:0005783
YAR031W,GO:0005886
YAR031W,GO:0003674
YAR033W,GO:0015031
YAR033W,GO:0016050
YAR033W,GO:0016192
YAR033W,GO:0005783
YAR033W,GO:0005794
YAR033W,GO:0005886
YAR033W,GO:0012507
YAR033W,GO:0016020
YAR033W,GO:0030663
YAR033W,GO:0031410
YAR033W,GO:0003674
YAR035C-A,GO:0008150
YAR035C-A,GO:0005739
YAR035C-A,GO:0003674
YAR035W,GO:0006631
YAR035W,GO:0009437
YAR035W,GO:0005739
YAR035W,GO:0005743
YAR035W,GO:0004092
YAR035W,GO:0004095
YAR035W,GO:0016746
YAR042W,GO:0006869
YAR042W,GO:0006887
YAR042W,GO:0006897
YAR042W,GO:0015918
YAR042W,GO:0030011
YAR042W,GO:0034727
YAR042W,GO:0000138
YAR042W,GO:0000139
YAR042W,GO:0005634
YAR042W,GO:0005635
YAR042W,GO:0005640
YAR042W,GO:0005769
YAR042W,GO:0005773
YAR042W,GO:0005774
YAR042W,GO:0005783
YAR042W,GO:0005789
YAR042W,GO:0005794
YAR042W,GO:0005829
YAR042W,GO:0005886
YAR042W,GO:0016020
YAR042W,GO:0071561
YAR042W,GO:0097038
YAR042W,GO:0008289
YAR042W,GO:0032934
YAR042W,GO:0120015
YAR050W,GO:0000128
YAR050W,GO:0005576
YAR050W,GO:0005886
YAR050W,GO:0009277
YAR050W,GO:0071944
YAR050W,GO:0098552
YAR050W,GO:0005537
YAR064W,GO:0008150
YAR064W,GO:0005575
YAR064W,GO:0016020
YAR064W,GO:0003674
YAR066W,GO:0008150
YAR066W,GO:0005575
YAR066W,GO:0005886
YAR066W,GO:0098552
YAR066W,GO:0003674
YAR068W,GO:0008150
YAR068W,GO:0005575
YAR068W,GO:0003674
YAR069C,GO:0008150
YAR069C,GO:0005575
YAR069C,GO:0016020
YAR069C,GO:0003674
YAR071W,GO:0006796
YAR071W,GO:0005576
YAR071W,GO:0009277
YAR071W,GO:0071944
YAR071W,GO:0003993
YAR071W,GO:0016787
YAR071W,GO:0016791
YBL001C,GO:0008150
YBL001C,GO:0005634
YBL001C,GO:0005737
YBL001C,GO:0005829
YBL001C,GO:0003674
YBL002W,GO:0006325
YBL002W,GO:0000786
YBL002W,GO:0005634
YBL002W,GO:0005694
YBL002W,GO:0031298
YBL002W,GO:0032991
YBL002W,GO:0003677
YBL002W,GO:0030527
YBL002W,GO:0046982
YBL003C,GO:0006281
YBL003C,GO:0006325
YBL003C,GO:0031507
YBL003C,GO:0000786
YBL003C,GO:0005634
YBL003C,GO:0005694
YBL003C,GO:0031298
YBL003C,GO:0032991
YBL003C,GO:0003677
YBL003C,GO:0030527
YBL003C,GO:0046982
YBL004W,GO:0000447
YBL004W,GO:0000472
YBL004W,GO:0000480
YBL004W,GO:0006364
YBL004W,GO:0042254
YBL004W,GO:0005634
YBL004W,GO:0005654
YBL004W,GO:0005730
YBL004W,GO:0005737
YBL004W,GO:0030686
YBL004W,GO:0030688
YBL004W,GO:0032040
YBL004W,GO:1990904
YBL004W,GO:0003729
YBL005W,GO:0006351
YBL005W,GO:0006355
YBL005W,GO:0045944
YBL005W,GO:0071466
YBL005W,GO:2001040
YBL005W,GO:0005634
YBL005W,GO:0005737
YBL005W,GO:0000978
YBL005W,GO:0000981
YBL005W,GO:0001228
YBL005W,GO:0003677
YBL005W,GO:0008270
YBL005W,GO:0046872
YBL006C,GO:0006325
YBL006C,GO:0006337
YBL006C,GO:0006338
YBL006C,GO:0006368
YBL006C,GO:0005634
YBL006C,GO:0016586
YBL006C,GO:0003674
YBL007C,GO:0000147
YBL007C,GO:0006897
YBL007C,GO:0030833
YBL007C,GO:0034316
YBL007C,GO:0005634
YBL007C,GO:0005737
YBL007C,GO:0005768
YBL007C,GO:0005856
YBL007C,GO:0005886
YBL007C,GO:0005935
YBL007C,GO:0005938
YBL007C,GO:0010008
YBL007C,GO:0030479
YBL007C,GO:0043332
YBL007C,GO:0140224
YBL007C,GO:1990964
YBL007C,GO:0003779
YBL007C,GO:0008092
YBL007C,GO:0030674
YBL007C,GO:0042802
YBL007C,GO:0043130
YBL007C,GO:0140312
YBL008W,GO:0000122
YBL008W,GO:0006325
YBL008W,GO:0006338
YBL008W,GO:0006351
YBL008W,GO:0006355
YBL008W,GO:0006368
YBL008W,GO:0016480
YBL008W,GO:0000417
YBL008W,GO:0000775
YBL008W,GO:0000785
YBL008W,GO:0005634
YBL008W,GO:0005694
YBL008W,GO:0003677
YBL008W,GO:0003714
YBL008W,GO:0031491
YBL008W-A,GO:0008150
YBL008W-A,GO:0005575
YBL008W-A,GO:0005576
YBL008W-A,GO:0003674
YBL009W,GO:0000278
YBL009W,GO:0006338
YBL009W,GO:0006974
YBL009W,GO:0016310
YBL009W,GO:0035556
YBL009W,GO:0044879
YBL009W,GO:0005575
YBL009W,GO:0005634
YBL009W,GO:0005737
YBL009W,GO:0004672
YBL009W,GO:0004674
YBL009W,GO:0005524
YBL009W,GO:0016301
YBL009W,GO:0016773
YBL009W,GO:0044024
YBL009W,GO:0072354
YBL009W,GO:0106310
YBL009W,GO:0140096
YBL010C,GO:0031503
YBL010C,GO:0035653
YBL010C,GO:0005634
YBL010C,GO:0030136
YBL010C,GO:0003674
YBL010C,GO:0003677
YBL011W,GO:0006644
YBL011W,GO:0008654
YBL011W,GO:0016024
YBL011W,GO:0005783
YBL011W,GO:0005789
YBL011W,GO:0016020
YBL011W,GO:0004366
YBL011W,GO:0016287
YBL011W,GO:0016746
YBL013W,GO:0006412
YBL013W,GO:0006413
YBL013W,GO:0009058
YBL013W,GO:0071951
YBL013W,GO:0005737
YBL013W,GO:0005739
YBL013W,GO:0005759
YBL013W,GO:0004479
YBL013W,GO:0016740
YBL014C,GO:0006361
YBL014C,GO:0042790
YBL014C,GO:0005634
YBL014C,GO:0005730
YBL014C,GO:0005737
YBL014C,GO:0070860
YBL014C,GO:0001163
YBL014C,GO:0001179
YBL015W,GO:0006083
YBL015W,GO:0005737
YBL015W,GO:0005739
YBL015W,GO:0005829
YBL015W,GO:0003986
YBL015W,GO:0008775
YBL015W,GO:0016787
YBL016W,GO:0000749
YBL016W,GO:0000750
YBL016W,GO:0001403
YBL016W,GO:0006468
YBL016W,GO:0010526
YBL016W,GO:0016310
YBL016W,GO:0035556
YBL016W,GO:0043409
YBL016W,GO:0046827
YBL016W,GO:0051301
YBL016W,GO:0071507
YBL016W,GO:0005634
YBL016W,GO:0005737
YBL016W,GO:0005739
YBL016W,GO:0010494
YBL016W,GO:0042597
YBL016W,GO:0043332
YBL016W,GO:0004672
YBL016W,GO:0004674
YBL016W,GO:0004707
YBL016W,GO:0005524
YBL016W,GO:0106310
YBL017C,GO:0000423
YBL017C,GO:0000425
YBL017C,GO:0006623
YBL017C,GO:0006895
YBL017C,GO:0006896
YBL017C,GO:0007034
YBL017C,GO:0015031
YBL017C,GO:0000324
YBL017C,GO:0005794
YBL017C,GO:0005829
YBL017C,GO:0016020
YBL017C,GO:0000166
YBL017C,GO:0005048
YBL018C,GO:0000294
YBL018C,GO:0006364
YBL018C,GO:0008033
YBL018C,GO:0034965
YBL018C,GO:0000172
YBL018C,GO:0005634
YBL018C,GO:0005655
YBL018C,GO:0005829
YBL018C,GO:0000171
YBL018C,GO:0004526
YBL018C,GO:0016787
YBL019W,GO:0006281
YBL019W,GO:0006284
YBL019W,GO:0005634
YBL019W,GO:0003677
YBL019W,GO:0003906
YBL019W,GO:0004519
YBL019W,GO:0008081
YBL019W,GO:0008270
YBL019W,GO:0008311
YBL019W,GO:0008408
YBL019W,GO:0016787
YBL019W,GO:0046872
YBL020W,GO:0006488
YBL020W,GO:0034203
YBL020W,GO:0005783
YBL020W,GO:0005789
YBL020W,GO:0016020
YBL020W,GO:0140327
YBL021C,GO:0000436
YBL021C,GO:0006355
YBL021C,GO:0006357
YBL021C,GO:0043457
YBL021C,GO:0005634
YBL021C,GO:0016602
YBL021C,GO:0032991
YBL021C,GO:0000978
YBL021C,GO:0000981
YBL021C,GO:0001228
YBL021C,GO:0003677
YBL021C,GO:0043565
YBL021C,GO:0046982
YBL022C,GO:0006508
YBL022C,GO:0006515
YBL022C,GO:0007005
YBL022C,GO:0030163
YBL022C,GO:0034599
YBL022C,GO:0051131
YBL022C,GO:0070407
YBL022C,GO:1901858
YBL022C,GO:0005739
YBL022C,GO:0005759
YBL022C,GO:0003677
YBL022C,GO:0003697
YBL022C,GO:0004176
YBL022C,GO:0004252
YBL022C,GO:0005524
YBL022C,GO:0008236
YBL022C,GO:0016887
YBL022C,GO:0043565
YBL023C,GO:0000727
YBL023C,GO:0006260
YBL023C,GO:0006267
YBL023C,GO:0006268
YBL023C,GO:0006270
YBL023C,GO:0006271
YBL023C,GO:0006279
YBL023C,GO:0006974
YBL023C,GO:0032508
YBL023C,GO:1902975
YBL023C,GO:1905775
YBL023C,GO:0005634
YBL023C,GO:0005656
YBL023C,GO:0005737
YBL023C,GO:0031261
YBL023C,GO:0031298
YBL023C,GO:0042555
YBL023C,GO:0071162
YBL023C,GO:0003677
YBL023C,GO:0003682
YBL023C,GO:0003688
YBL023C,GO:0003697
YBL023C,GO:0004386
YBL023C,GO:0005524
YBL023C,GO:0008270
YBL023C,GO:0016787
YBL023C,GO:0016887
YBL023C,GO:0017116
YBL023C,GO:0043138
YBL023C,GO:0046872
YBL024W,GO:0001510
YBL024W,GO:0002127
YBL024W,GO:0008033
YBL024W,GO:0030488
YBL024W,GO:0032259
YBL024W,GO:0070301
YBL024W,GO:0005634
YBL024W,GO:0005730
YBL024W,GO:0005737
YBL024W,GO:0000049
YBL024W,GO:0003723
YBL024W,GO:0008168
YBL024W,GO:0016428
YBL025W,GO:0042790
YBL025W,GO:0000500
YBL025W,GO:0005634
YBL025W,GO:0005730
YBL025W,GO:0001165
YBL025W,GO:0001181
YBL026W,GO:0000398
YBL026W,GO:0006364
YBL026W,GO:0006397
YBL026W,GO:0008033
YBL026W,GO:0008380
YBL026W,GO:0000932
YBL026W,GO:0005634
YBL026W,GO:0005681
YBL026W,GO:0005688
YBL026W,GO:0005730
YBL026W,GO:0005732
YBL026W,GO:0005737
YBL026W,GO:0032991
YBL026W,GO:0046540
YBL026W,GO:0071011
YBL026W,GO:0071013
YBL026W,GO:1990726
YBL026W,GO:0003723
YBL027W,GO:0002181
YBL027W,GO:0006412
YBL027W,GO:0005737
YBL027W,GO:0005840
YBL027W,GO:0022625
YBL027W,GO:1990904
YBL027W,GO:0003723
YBL027W,GO:0003735
YBL028C,GO:0008150
YBL028C,GO:0005634
YBL028C,GO:0005730
YBL028C,GO:0030687
YBL028C,GO:0003674
YBL029C-A,GO:0008150
YBL029C-A,GO:0005886
YBL029C-A,GO:0008270
YBL029W,GO:0008150
YBL029W,GO:0005634
YBL029W,GO:0005737
YBL029W,GO:0003674
YBL030C,GO:0006839
YBL030C,GO:0006915
YBL030C,GO:0009060
YBL030C,GO:0009061
YBL030C,GO:0015866
YBL030C,GO:0015867
YBL030C,GO:0015886
YBL030C,GO:0055085
YBL030C,GO:0071705
YBL030C,GO:0140021
YBL030C,GO:1990544
YBL030C,GO:0005739
YBL030C,GO:0005743
YBL030C,GO:0005778
YBL030C,GO:0005471
YBL030C,GO:0015297
YBL030C,GO:0042626
YBL031W,GO:0000022
YBL031W,GO:0007059
YBL031W,GO:0040001
YBL031W,GO:0051301
YBL031W,GO:0005737
YBL031W,GO:0005819
YBL031W,GO:0005856
YBL031W,GO:0005880
YBL031W,GO:0005935
YBL031W,GO:0015630
YBL031W,GO:0008017
YBL032W,GO:0000723
YBL032W,GO:0006325
YBL032W,GO:0006417
YBL032W,GO:0007004
YBL032W,GO:0008298
YBL032W,GO:0048255
YBL032W,GO:0051028
YBL032W,GO:0070935
YBL032W,GO:0000781
YBL032W,GO:0000932
YBL032W,GO:0005634
YBL032W,GO:0005694
YBL032W,GO:0005737
YBL032W,GO:0003723
YBL032W,GO:0003729
YBL032W,GO:0035925
YBL033C,GO:0009231
YBL033C,GO:0005634
YBL033C,GO:0005737
YBL033C,GO:0003824
YBL033C,GO:0003935
YBL033C,GO:0005525
YBL033C,GO:0008270
YBL033C,GO:0016787
YBL033C,GO:0019238
YBL033C,GO:0046872
YBL034C,GO:0008608
YBL034C,GO:0051301
YBL034C,GO:0060172
YBL034C,GO:0090307
YBL034C,GO:0000775
YBL034C,GO:0000776
YBL034C,GO:0005634
YBL034C,GO:0005694
YBL034C,GO:0005737
YBL034C,GO:0005815
YBL034C,GO:0005819
YBL034C,GO:0005827
YBL034C,GO:0005856
YBL034C,GO:0005874
YBL034C,GO:0005876
YBL034C,GO:0005881
YBL034C,GO:0072686
YBL034C,GO:1990023
YBL034C,GO:0008017
YBL034C,GO:0043515
YBL034C,GO:0048487
YBL035C,GO:0006260
YBL035C,GO:0006270
YBL035C,GO:0016233
YBL035C,GO:0071897
YBL035C,GO:0005634
YBL035C,GO:0005635
YBL035C,GO:0005658
YBL035C,GO:0003677
YBL035C,GO:0003887
YBL036C,GO:0042816
YBL036C,GO:0005575
YBL036C,GO:0005622
YBL036C,GO:0005634
YBL036C,GO:0005737
YBL036C,GO:0030170
YBL037W,GO:0006886
YBL037W,GO:0006897
YBL037W,GO:0015031
YBL037W,GO:0072583
YBL037W,GO:0005886
YBL037W,GO:0005905
YBL037W,GO:0005935
YBL037W,GO:0030117
YBL037W,GO:0030122
YBL037W,GO:0003674
YBL037W,GO:0035615
YBL038W,GO:0006412
YBL038W,GO:0032543
YBL038W,GO:0005739
YBL038W,GO:0005762
YBL038W,GO:0005840
YBL038W,GO:1990904
YBL038W,GO:0003735
YBL038W,GO:0019843
YBL039C,GO:0006221
YBL039C,GO:0006241
YBL039C,GO:0006541
YBL039C,GO:0008654
YBL039C,GO:0019856
YBL039C,GO:0044210
YBL039C,GO:0000324
YBL039C,GO:0005737
YBL039C,GO:0097268
YBL039C,GO:0003883
YBL039C,GO:0005524
YBL039C,GO:0016874
YBL039C,GO:0042802
YBL039W-B,GO:0008150
YBL039W-B,GO:0005777
YBL039W-B,GO:0003674
YBL040C,GO:0006621
YBL040C,GO:0006890
YBL040C,GO:0015031
YBL040C,GO:0016192
YBL040C,GO:0005783
YBL040C,GO:0005789
YBL040C,GO:0005801
YBL040C,GO:0016020
YBL040C,GO:0045015
YBL040C,GO:0046923
YBL041W,GO:0010499
YBL041W,GO:0043161
YBL041W,GO:0051603
YBL041W,GO:0000502
YBL041W,GO:0005634
YBL041W,GO:0005737
YBL041W,GO:0005829
YBL041W,GO:0005839
YBL041W,GO:0019774
YBL041W,GO:0003674
YBL042C,GO:0015851
YBL042C,GO:0015862
YBL042C,GO:0055085
YBL042C,GO:0071705
YBL042C,GO:0000324
YBL042C,GO:0005886
YBL042C,GO:0016020
YBL042C,GO:0071944
YBL042C,GO:0015205
YBL042C,GO:0015213
YBL042C,GO:0022857
YBL043W,GO:0008150
YBL043W,GO:0071555
YBL043W,GO:0005575
YBL043W,GO:0003674
YBL044W,GO:0008150
YBL044W,GO:0005575
YBL044W,GO:0003674
YBL045C,GO:0006627
YBL045C,GO:0009060
YBL045C,GO:1902600
YBL045C,GO:0005739
YBL045C,GO:0005743
YBL045C,GO:0045275
YBL045C,GO:0004222
YBL045C,GO:0008121
YBL045C,GO:0046872
YBL046W,GO:2000002
YBL046W,GO:0005634
YBL046W,GO:0005737
YBL046W,GO:0030289
YBL046W,GO:0019888
YBL047C,GO:0006897
YBL047C,GO:0016197
YBL047C,GO:0030968
YBL047C,GO:0032467
YBL047C,GO:0032880
YBL047C,GO:0044396
YBL047C,GO:0005737
YBL047C,GO:0005886
YBL047C,GO:0005934
YBL047C,GO:0005935
YBL047C,GO:0030479
YBL047C,GO:0043332
YBL047C,GO:0005509
YBL047C,GO:0043130
YBL047C,GO:0046872
YBL049W,GO:0008150
YBL049W,GO:0005575
YBL049W,GO:0008270
YBL049W,GO:0046872
YBL050W,GO:0006886
YBL050W,GO:0006914
YBL050W,GO:0015031
YBL050W,GO:0016192
YBL050W,GO:0035494
YBL050W,GO:0042144
YBL050W,GO:0048280
YBL050W,GO:0000329
YBL050W,GO:0005829
YBL050W,GO:0016020
YBL050W,GO:0031201
YBL050W,GO:0001671
YBL050W,GO:0005483
YBL050W,GO:0019905
YBL051C,GO:0000077
YBL051C,GO:0000086
YBL051C,GO:0005634
YBL051C,GO:0005737
YBL051C,GO:0003723
YBL051C,GO:0003729
YBL052C,GO:0006325
YBL052C,GO:0006355
YBL052C,GO:0006357
YBL052C,GO:0030466
YBL052C,GO:0031509
YBL052C,GO:0000781
YBL052C,GO:0000785
YBL052C,GO:0005634
YBL052C,GO:0033100
YBL052C,GO:1990467
YBL052C,GO:1990468
YBL052C,GO:0003682
YBL052C,GO:0003712
YBL052C,GO:0004402
YBL052C,GO:0008270
YBL052C,GO:0016746
YBL052C,GO:0046872
YBL052C,GO:0061733
YBL054W,GO:0006355
YBL054W,GO:0006357
YBL054W,GO:0005634
YBL054W,GO:0005737
YBL054W,GO:0070210
YBL054W,GO:0000978
YBL054W,GO:0000981
YBL054W,GO:0003677
YBL054W,GO:0043565
YBL055C,GO:0006309
YBL055C,GO:0034599
YBL055C,GO:0005737
YBL055C,GO:0004518
YBL055C,GO:0004519
YBL055C,GO:0008296
YBL055C,GO:0016788
YBL055C,GO:0046872
YBL056W,GO:0000079
YBL056W,GO:0006470
YBL056W,GO:0007165
YBL056W,GO:0005634
YBL056W,GO:0005737
YBL056W,GO:0004721
YBL056W,GO:0004722
YBL056W,GO:0017018
YBL056W,GO:0043169
YBL056W,GO:0046872
YBL057C,GO:0032435
YBL057C,GO:0005737
YBL057C,GO:0005739
YBL057C,GO:0005741
YBL057C,GO:0005829
YBL057C,GO:0004045
YBL057C,GO:0016787
YBL058W,GO:0000045
YBL058W,GO:0005977
YBL058W,GO:0007030
YBL058W,GO:0030437
YBL058W,GO:0031134
YBL058W,GO:0031468
YBL058W,GO:0034727
YBL058W,GO:0036503
YBL058W,GO:0043161
YBL058W,GO:0061025
YBL058W,GO:0005634
YBL058W,GO:0005737
YBL058W,GO:0005829
YBL058W,GO:0019888
YBL058W,GO:0036435
YBL058W,GO:0043130
YBL059C-A,GO:0033108
YBL059C-A,GO:0005634
YBL059C-A,GO:0005737
YBL059C-A,GO:0005739
YBL059C-A,GO:0005743
YBL059C-A,GO:0005758
YBL059C-A,GO:0003674
YBL059C-A,GO:0046872
YBL059W,GO:0008150
YBL059W,GO:0005739
YBL059W,GO:0016020
YBL059W,GO:0031966
YBL059W,GO:0003674
YBL060W,GO:0008104
YBL060W,GO:0010513
YBL060W,GO:0032012
YBL060W,GO:0051666
YBL060W,GO:0005737
YBL060W,GO:0005886
YBL060W,GO:0005934
YBL060W,GO:0005935
YBL060W,GO:0005085
YBL061C,GO:0006031
YBL061C,GO:0031505
YBL061C,GO:0000131
YBL061C,GO:0005886
YBL061C,GO:0005935
YBL061C,GO:0008047
YBL063W,GO:0000022
YBL063W,GO:0000070
YBL063W,GO:0000073
YBL063W,GO:0007018
YBL063W,GO:0007019
YBL063W,GO:0030543
YBL063W,GO:0051231
YBL063W,GO:0051301
YBL063W,GO:0090307
YBL063W,GO:0005634
YBL063W,GO:0005737
YBL063W,GO:0005819
YBL063W,GO:0005856
YBL063W,GO:0005871
YBL063W,GO:0005874
YBL063W,GO:0005876
YBL063W,GO:0072686
YBL063W,GO:0003774
YBL063W,GO:0003777
YBL063W,GO:0005524
YBL063W,GO:0008017
YBL063W,GO:0008574
YBL064C,GO:0034599
YBL064C,GO:0045454
YBL064C,GO:0098869
YBL064C,GO:0005739
YBL064C,GO:0005829
YBL064C,GO:0004601
YBL064C,GO:0008379
YBL064C,GO:0051920
YBL066C,GO:0006351
YBL066C,GO:0006355
YBL066C,GO:0006357
YBL066C,GO:0008150
YBL066C,GO:0030435
YBL066C,GO:0005575
YBL066C,GO:0005634
YBL066C,GO:0000976
YBL066C,GO:0000981
YBL066C,GO:0003677
YBL066C,GO:0008270
YBL066C,GO:0046872
YBL067C,GO:0006508
YBL067C,GO:0010995
YBL067C,GO:0016579
YBL067C,GO:0031647
YBL067C,GO:0005575
YBL067C,GO:0005634
YBL067C,GO:0005829
YBL067C,GO:0004843
YBL067C,GO:0008234
YBL067C,GO:0008270
YBL068W,GO:0006015
YBL068W,GO:0006164
YBL068W,GO:0009156
YBL068W,GO:0009165
YBL068W,GO:0016310
YBL068W,GO:0002189
YBL068W,GO:0005737
YBL068W,GO:0000287
YBL068W,GO:0004749
YBL068W,GO:0005524
YBL068W,GO:0016301
YBL068W,GO:0046872
YBL069W,GO:0006612
YBL069W,GO:0032596
YBL069W,GO:0000139
YBL069W,GO:0005768
YBL069W,GO:0005770
YBL069W,GO:0005794
YBL069W,GO:0005886
YBL069W,GO:0031902
YBL069W,GO:0045121
YBL069W,GO:0003674
YBL069W,GO:0016491
YBL071C,GO:0008150
YBL071C,GO:0005575
YBL071C,GO:0016020
YBL071C,GO:0003674
YBL071C-B,GO:0008150
YBL071C-B,GO:0005575
YBL071C-B,GO:0003674
YBL071W-A,GO:0002098
YBL071W-A,GO:0008033
YBL071W-A,GO:0017183
YBL071W-A,GO:0005634
YBL071W-A,GO:0005737
YBL071W-A,GO:0005829
YBL071W-A,GO:0005506
YBL071W-A,GO:0008270
YBL071W-A,GO:0016491
YBL071W-A,GO:0016730
YBL071W-A,GO:0046872
YBL072C,GO:0000462
YBL072C,GO:0006412
YBL072C,GO:0005737
YBL072C,GO:0005840
YBL072C,GO:0022627
YBL072C,GO:0030686
YBL072C,GO:1990904
YBL072C,GO:0003735
YBL074C,GO:0000244
YBL074C,GO:0006397
YBL074C,GO:0008380
YBL074C,GO:0005634
YBL074C,GO:0005682
YBL074C,GO:0005737
YBL074C,GO:0003674
YBL075C,GO:0006457
YBL075C,GO:0006515
YBL075C,GO:0006616
YBL075C,GO:0042026
YBL075C,GO:0051085
YBL075C,GO:0005634
YBL075C,GO:0005737
YBL075C,GO:0005829
YBL075C,GO:0005886
YBL075C,GO:0005524
YBL075C,GO:0016887
YBL075C,GO:0031072
YBL075C,GO:0044183
YBL075C,GO:0051082
YBL075C,GO:0140662
YBL076C,GO:0006412
YBL076C,GO:0006428
YBL076C,GO:0106074
YBL076C,GO:0005737
YBL076C,GO:0005829
YBL076C,GO:0000049
YBL076C,GO:0002161
YBL076C,GO:0004812
YBL076C,GO:0004822
YBL076C,GO:0005524
YBL076C,GO:1990825
YBL078C,GO:0000045
YBL078C,GO:0000422
YBL078C,GO:0000423
YBL078C,GO:0006888
YBL078C,GO:0006914
YBL078C,GO:0006995
YBL078C,GO:0015031
YBL078C,GO:0016241
YBL078C,GO:0031503
YBL078C,GO:0032258
YBL078C,GO:0034497
YBL078C,GO:0034727
YBL078C,GO:0044804
YBL078C,GO:0061025
YBL078C,GO:0061709
YBL078C,GO:0071211
YBL078C,GO:0097352
YBL078C,GO:0140042
YBL078C,GO:1905153
YBL078C,GO:0000329
YBL078C,GO:0000407
YBL078C,GO:0000421
YBL078C,GO:0005739
YBL078C,GO:0005773
YBL078C,GO:0005776
YBL078C,GO:0005811
YBL078C,GO:0005829
YBL078C,GO:0016020
YBL078C,GO:0031410
YBL078C,GO:0031966
YBL078C,GO:0033110
YBL078C,GO:0120095
YBL078C,GO:0008429
YBL078C,GO:0031386
YBL079W,GO:0000972
YBL079W,GO:0006405
YBL079W,GO:0006606
YBL079W,GO:0006913
YBL079W,GO:0007059
YBL079W,GO:0015031
YBL079W,GO:0031507
YBL079W,GO:0034398
YBL079W,GO:0036228
YBL079W,GO:0051028
YBL079W,GO:0051292
YBL079W,GO:0005634
YBL079W,GO:0005643
YBL079W,GO:0016020
YBL079W,GO:0031965
YBL079W,GO:0044611
YBL079W,GO:0099115
YBL079W,GO:0003682
YBL079W,GO:0017056
YBL079W,GO:0044877
YBL079W,GO:1990841
YBL080C,GO:0006412
YBL080C,GO:0032543
YBL080C,GO:0070681
YBL080C,GO:0005739
YBL080C,GO:0030956
YBL080C,GO:0005524
YBL080C,GO:0016874
YBL080C,GO:0016884
YBL080C,GO:0050567
YBL081W,GO:0008150
YBL081W,GO:0005575
YBL081W,GO:0003674
YBL082C,GO:0006486
YBL082C,GO:0006488
YBL082C,GO:0005783
YBL082C,GO:0005789
YBL082C,GO:0016020
YBL082C,GO:0000030
YBL082C,GO:0016757
YBL082C,GO:0052925
YBL084C,GO:0007091
YBL084C,GO:0016567
YBL084C,GO:0031145
YBL084C,GO:0051301
YBL084C,GO:0005634
YBL084C,GO:0005680
YBL084C,GO:0005737
YBL084C,GO:0034399
YBL084C,GO:0061630
YBL085W,GO:0000920
YBL085W,GO:0001881
YBL085W,GO:0007015
YBL085W,GO:0007032
YBL085W,GO:0007118
YBL085W,GO:0042147
YBL085W,GO:0099500
YBL085W,GO:0005737
YBL085W,GO:0005769
YBL085W,GO:0005802
YBL085W,GO:0005829
YBL085W,GO:0005886
YBL085W,GO:0005933
YBL085W,GO:0005935
YBL085W,GO:0030427
YBL085W,GO:0043332
YBL085W,GO:0055037
YBL085W,GO:0005543
YBL086C,GO:0008150
YBL086C,GO:0005575
YBL086C,GO:0003674
YBL087C,GO:0002181
YBL087C,GO:0006412
YBL087C,GO:0005737
YBL087C,GO:0005840
YBL087C,GO:0022625
YBL087C,GO:1990904
YBL087C,GO:0003735
YBL087C,GO:0070180
YBL088C,GO:0000077
YBL088C,GO:0000723
YBL088C,GO:0006281
YBL088C,GO:0006302
YBL088C,GO:0006325
YBL088C,GO:0006338
YBL088C,GO:0006974
YBL088C,GO:0016310
YBL088C,GO:0033554
YBL088C,GO:0035556
YBL088C,GO:0042770
YBL088C,GO:1904262
YBL088C,GO:0000781
YBL088C,GO:0005634
YBL088C,GO:0005694
YBL088C,GO:0005737
YBL088C,GO:0005739
YBL088C,GO:0004672
YBL088C,GO:0004674
YBL088C,GO:0005524
YBL088C,GO:0016301
YBL088C,GO:0016773
YBL088C,GO:0042162
YBL088C,GO:0044024
YBL088C,GO:0070273
YBL088C,GO:0106310
YBL089W,GO:0003333
YBL089W,GO:0006865
YBL089W,GO:0015813
YBL089W,GO:0015825
YBL089W,GO:0015828
YBL089W,GO:0055085
YBL089W,GO:0089709
YBL089W,GO:1903401
YBL089W,GO:1903826
YBL089W,GO:0000329
YBL089W,GO:0005773
YBL089W,GO:0005774
YBL089W,GO:0016020
YBL089W,GO:0005290
YBL089W,GO:0005302
YBL089W,GO:0005313
YBL089W,GO:0015189
YBL089W,GO:0015194
YBL089W,GO:0022857
YBL089W,GO:0061459
YBL090W,GO:0006412
YBL090W,GO:0032543
YBL090W,GO:0070124
YBL090W,GO:0005739
